sku,selling_price,num_sales,revenue
6278f48a43fb0a23036b3a11c92e726c,215,136,30899
6278f48a43fb0a23036b3a11c92e726c,216,96,22950
6278f48a43fb0a23036b3a11c92e726c,217,143,33551
6278f48a43fb0a23036b3a11c92e726c,218,112,26942
6278f48a43fb0a23036b3a11c92e726c,219,63,14574
6278f48a43fb0a23036b3a11c92e726c,220,35,8514
6278f48a43fb0a23036b3a11c92e726c,221,106,24826
6278f48a43fb0a23036b3a11c92e726c,222,113,27054
6278f48a43fb0a23036b3a11c92e726c,223,68,16471
6278f48a43fb0a23036b3a11c92e726c,224,108,26116
6278f48a43fb0a23036b3a11c92e726c,225,95,22321
6278f48a43fb0a23036b3a11c92e726c,226,92,21786
6278f48a43fb0a23036b3a11c92e726c,227,42,9967
6278f48a43fb0a23036b3a11c92e726c,228,91,21979
6278f48a43fb0a23036b3a11c92e726c,229,52,12399
6278f48a43fb0a23036b3a11c92e726c,230,45,11029
6278f48a43fb0a23036b3a11c92e726c,231,61,15008
6278f48a43fb0a23036b3a11c92e726c,232,57,13463
6278f48a43fb0a23036b3a11c92e726c,233,26,6330
6278f48a43fb0a23036b3a11c92e726c,234,96,23572
6278f48a43fb0a23036b3a11c92e726c,235,78,19406
6278f48a43fb0a23036b3a11c92e726c,236,51,12812
6278f48a43fb0a23036b3a11c92e726c,237,47,12129
6278f48a43fb0a23036b3a11c92e726c,238,49,12610
6278f48a43fb0a23036b3a11c92e726c,239,59,15335
6278f48a43fb0a23036b3a11c92e726c,240,41,10463
6278f48a43fb0a23036b3a11c92e726c,241,54,13898
6278f48a43fb0a23036b3a11c92e726c,242,32,8372
6278f48a43fb0a23036b3a11c92e726c,243,32,8316
6278f48a43fb0a23036b3a11c92e726c,244,146,37357
6278f48a43fb0a23036b3a11c92e726c,245,57,15206
6278f48a43fb0a23036b3a11c92e726c,246,18,4934
6278f48a43fb0a23036b3a11c92e726c,247,53,13942
6278f48a43fb0a23036b3a11c92e726c,248,34,8823
6278f48a43fb0a23036b3a11c92e726c,249,193,48787
6278f48a43fb0a23036b3a11c92e726c,250,36,9711
6278f48a43fb0a23036b3a11c92e726c,251,23,6217
6278f48a43fb0a23036b3a11c92e726c,252,10,2546
6278f48a43fb0a23036b3a11c92e726c,253,24,6378
6278f48a43fb0a23036b3a11c92e726c,254,48,13097
6278f48a43fb0a23036b3a11c92e726c,255,16,4298
6278f48a43fb0a23036b3a11c92e726c,257,80,20569
6278f48a43fb0a23036b3a11c92e726c,258,24,6589
6278f48a43fb0a23036b3a11c92e726c,259,73,19612
6278f48a43fb0a23036b3a11c92e726c,260,33,9168
6278f48a43fb0a23036b3a11c92e726c,261,29,8052
6278f48a43fb0a23036b3a11c92e726c,262,32,8977
6278f48a43fb0a23036b3a11c92e726c,263,65,17691
6278f48a43fb0a23036b3a11c92e726c,264,131,34994
6278f48a43fb0a23036b3a11c92e726c,265,22,6386
6278f48a43fb0a23036b3a11c92e726c,266,26,7378
6278f48a43fb0a23036b3a11c92e726c,267,34,9653
6278f48a43fb0a23036b3a11c92e726c,268,47,13073
6278f48a43fb0a23036b3a11c92e726c,269,20,5382
6278f48a43fb0a23036b3a11c92e726c,270,9,2440
6278f48a43fb0a23036b3a11c92e726c,271,7,2145
6278f48a43fb0a23036b3a11c92e726c,272,89,24425
6278f48a43fb0a23036b3a11c92e726c,273,22,6534
6278f48a43fb0a23036b3a11c92e726c,274,22,6247
6278f48a43fb0a23036b3a11c92e726c,275,18,5063
6278f48a43fb0a23036b3a11c92e726c,276,34,9852
6278f48a43fb0a23036b3a11c92e726c,277,20,5540
6278f48a43fb0a23036b3a11c92e726c,278,29,8276
6278f48a43fb0a23036b3a11c92e726c,279,359,100258
6278f48a43fb0a23036b3a11c92e726c,280,40,11200
6278f48a43fb0a23036b3a11c92e726c,281,7,2115
6278f48a43fb0a23036b3a11c92e726c,282,19,5611
6278f48a43fb0a23036b3a11c92e726c,283,8,2296
6278f48a43fb0a23036b3a11c92e726c,284,65,18852
6278f48a43fb0a23036b3a11c92e726c,285,10,2974
6278f48a43fb0a23036b3a11c92e726c,287,18,5254
6278f48a43fb0a23036b3a11c92e726c,288,9,2642
6278f48a43fb0a23036b3a11c92e726c,289,36,10855
6278f48a43fb0a23036b3a11c92e726c,291,5,1645
6278f48a43fb0a23036b3a11c92e726c,293,89,26311
6278f48a43fb0a23036b3a11c92e726c,294,36,11322
6278f48a43fb0a23036b3a11c92e726c,295,19,5940
6278f48a43fb0a23036b3a11c92e726c,296,14,4631
6278f48a43fb0a23036b3a11c92e726c,297,9,2762
6278f48a43fb0a23036b3a11c92e726c,298,79,23838
6278f48a43fb0a23036b3a11c92e726c,299,140,41860
6278f48a43fb0a23036b3a11c92e726c,301,18,5790
6278f48a43fb0a23036b3a11c92e726c,303,40,12120
6278f48a43fb0a23036b3a11c92e726c,305,13,4045
6278f48a43fb0a23036b3a11c92e726c,306,39,12630
6278f48a43fb0a23036b3a11c92e726c,307,26,8537
6278f48a43fb0a23036b3a11c92e726c,308,20,6279
6278f48a43fb0a23036b3a11c92e726c,309,22,6931
6278f48a43fb0a23036b3a11c92e726c,310,9,3069
6278f48a43fb0a23036b3a11c92e726c,311,9,3076
6278f48a43fb0a23036b3a11c92e726c,312,10,3246
6278f48a43fb0a23036b3a11c92e726c,313,12,3943
6278f48a43fb0a23036b3a11c92e726c,314,30,9582
6278f48a43fb0a23036b3a11c92e726c,315,24,8018
6278f48a43fb0a23036b3a11c92e726c,316,11,3651
6278f48a43fb0a23036b3a11c92e726c,317,10,3337
6278f48a43fb0a23036b3a11c92e726c,318,13,4388
6278f48a43fb0a23036b3a11c92e726c,319,28,8948
6278f48a43fb0a23036b3a11c92e726c,322,9,3014
6278f48a43fb0a23036b3a11c92e726c,324,40,12960
6278f48a43fb0a23036b3a11c92e726c,325,10,3250
6278f48a43fb0a23036b3a11c92e726c,328,10,3479
6278f48a43fb0a23036b3a11c92e726c,332,11,3686
6278f48a43fb0a23036b3a11c92e726c,333,10,3492
6278f48a43fb0a23036b3a11c92e726c,335,18,6460
6278f48a43fb0a23036b3a11c92e726c,337,23,8168
6278f48a43fb0a23036b3a11c92e726c,339,40,13560
6278f48a43fb0a23036b3a11c92e726c,341,12,4249
6278f48a43fb0a23036b3a11c92e726c,343,17,5899
6278f48a43fb0a23036b3a11c92e726c,344,250,86000
6278f48a43fb0a23036b3a11c92e726c,349,150,52378
6278f48a43fb0a23036b3a11c92e726c,350,10,3508
6278f48a43fb0a23036b3a11c92e726c,351,21,7938
6278f48a43fb0a23036b3a11c92e726c,354,9,3367
6278f48a43fb0a23036b3a11c92e726c,355,10,3667
6278f48a43fb0a23036b3a11c92e726c,357,19,7129
6278f48a43fb0a23036b3a11c92e726c,360,24,8688
6278f48a43fb0a23036b3a11c92e726c,364,90,32760
6278f48a43fb0a23036b3a11c92e726c,372,8,3125
6278f48a43fb0a23036b3a11c92e726c,374,15,5625
6278f48a43fb0a23036b3a11c92e726c,375,11,4322
6278f48a43fb0a23036b3a11c92e726c,378,17,6578
6278f48a43fb0a23036b3a11c92e726c,381,19,7277
6278f48a43fb0a23036b3a11c92e726c,382,18,7231
6278f48a43fb0a23036b3a11c92e726c,392,9,3871
6278f48a43fb0a23036b3a11c92e726c,396,38,15760
6278f48a43fb0a23036b3a11c92e726c,400,18,7200
6278f48a43fb0a23036b3a11c92e726c,402,17,6834
6278f48a43fb0a23036b3a11c92e726c,404,78,31592
6278f48a43fb0a23036b3a11c92e726c,407,18,7448
6278f48a43fb0a23036b3a11c92e726c,409,36,15214
6278f48a43fb0a23036b3a11c92e726c,410,14,6117
6278f48a43fb0a23036b3a11c92e726c,411,72,30416
6278f48a43fb0a23036b3a11c92e726c,414,17,7410
6278f48a43fb0a23036b3a11c92e726c,415,36,15520
6278f48a43fb0a23036b3a11c92e726c,416,18,7787
6278f48a43fb0a23036b3a11c92e726c,417,54,23018
6278f48a43fb0a23036b3a11c92e726c,418,72,31432
6278f48a43fb0a23036b3a11c92e726c,421,50,22102
6278f48a43fb0a23036b3a11c92e726c,422,31,13134
6278f48a43fb0a23036b3a11c92e726c,424,19,8098
6278f48a43fb0a23036b3a11c92e726c,425,17,7607
6278f48a43fb0a23036b3a11c92e726c,427,19,8198
6278f48a43fb0a23036b3a11c92e726c,428,18,7918
6278f48a43fb0a23036b3a11c92e726c,429,19,8279
6278f48a43fb0a23036b3a11c92e726c,434,38,16622
6278f48a43fb0a23036b3a11c92e726c,435,18,8003
6278f48a43fb0a23036b3a11c92e726c,436,19,8545
6278f48a43fb0a23036b3a11c92e726c,437,18,8215
6278f48a43fb0a23036b3a11c92e726c,438,38,17169
6278f48a43fb0a23036b3a11c92e726c,439,16,7038
6278f48a43fb0a23036b3a11c92e726c,440,19,8712
6278f48a43fb0a23036b3a11c92e726c,442,20,8840
6278f48a43fb0a23036b3a11c92e726c,444,180,79938
6278f48a43fb0a23036b3a11c92e726c,446,16,7537
6278f48a43fb0a23036b3a11c92e726c,449,20,9033
6278f48a43fb0a23036b3a11c92e726c,450,19,8550
6278f48a43fb0a23036b3a11c92e726c,455,19,8736
6278f48a43fb0a23036b3a11c92e726c,460,53,25308
6278f48a43fb0a23036b3a11c92e726c,463,18,8611
6278f48a43fb0a23036b3a11c92e726c,464,19,9094
6278f48a43fb0a23036b3a11c92e726c,467,20,9358
6278f48a43fb0a23036b3a11c92e726c,468,56,27213
6278f48a43fb0a23036b3a11c92e726c,469,72,35285
6278f48a43fb0a23036b3a11c92e726c,473,157,74365
6278f48a43fb0a23036b3a11c92e726c,474,239,113288
6278f48a43fb0a23036b3a11c92e726c,476,19,9367
6278f48a43fb0a23036b3a11c92e726c,479,19,9196
6278f48a43fb0a23036b3a11c92e726c,483,37,18197
6278f48a43fb0a23036b3a11c92e726c,484,19,9389
6278f48a43fb0a23036b3a11c92e726c,488,15,7759
6278f48a43fb0a23036b3a11c92e726c,492,19,9721
6278f48a43fb0a23036b3a11c92e726c,494,37,18689
6278f48a43fb0a23036b3a11c92e726c,496,18,8947
6278f48a43fb0a23036b3a11c92e726c,498,80,39844
6278f48a43fb0a23036b3a11c92e726c,499,58,29391
6278f48a43fb0a23036b3a11c92e726c,505,19,9645
6278f48a43fb0a23036b3a11c92e726c,511,37,19391
6278f48a43fb0a23036b3a11c92e726c,516,18,9700
6278f48a43fb0a23036b3a11c92e726c,519,18,9809
6278f48a43fb0a23036b3a11c92e726c,525,18,9870
6278f48a43fb0a23036b3a11c92e726c,526,19,10472
6278f48a43fb0a23036b3a11c92e726c,528,80,42240
6278f48a43fb0a23036b3a11c92e726c,531,30,16142
6278f48a43fb0a23036b3a11c92e726c,533,16,8613
6278f48a43fb0a23036b3a11c92e726c,542,20,10859
6278f48a43fb0a23036b3a11c92e726c,543,20,10878
6278f48a43fb0a23036b3a11c92e726c,545,20,11079
6278f48a43fb0a23036b3a11c92e726c,546,18,9959
6278f48a43fb0a23036b3a11c92e726c,549,60,32940
6278f48a43fb0a23036b3a11c92e726c,551,18,10138
6278f48a43fb0a23036b3a11c92e726c,553,18,10230
6278f48a43fb0a23036b3a11c92e726c,555,20,11100
6278f48a43fb0a23036b3a11c92e726c,559,18,10453
6278f48a43fb0a23036b3a11c92e726c,568,80,45440
6278f48a43fb0a23036b3a11c92e726c,578,62,36205
6278f48a43fb0a23036b3a11c92e726c,588,19,11571
6278f48a43fb0a23036b3a11c92e726c,589,20,11780
6278f48a43fb0a23036b3a11c92e726c,590,19,11623
6278f48a43fb0a23036b3a11c92e726c,594,18,10715
6278f48a43fb0a23036b3a11c92e726c,596,39,23780
6278f48a43fb0a23036b3a11c92e726c,598,280,167440
6278f48a43fb0a23036b3a11c92e726c,599,60,35949
6278f48a43fb0a23036b3a11c92e726c,608,20,12160
6278f48a43fb0a23036b3a11c92e726c,611,20,12220
6278f48a43fb0a23036b3a11c92e726c,616,20,12320
6278f48a43fb0a23036b3a11c92e726c,628,60,37680
6278f48a43fb0a23036b3a11c92e726c,637,40,25516
6278f48a43fb0a23036b3a11c92e726c,638,20,12760
6278f48a43fb0a23036b3a11c92e726c,640,19,12262
6278f48a43fb0a23036b3a11c92e726c,648,40,25920
6278f48a43fb0a23036b3a11c92e726c,656,18,12333
6278f48a43fb0a23036b3a11c92e726c,699,20,13980
6278f48a43fb0a23036b3a11c92e726c,725,26,19541
6278f48a43fb0a23036b3a11c92e726c,832,38,32284
6278f48a43fb0a23036b3a11c92e726c,839,38,32305
6278f48a43fb0a23036b3a11c92e726c,845,76,65576
6278f48a43fb0a23036b3a11c92e726c,901,38,34963
6278f48a43fb0a23036b3a11c92e726c,969,114,112831
6278f48a43fb0a23036b3a11c92e726c,971,38,37792
6278f48a43fb0a23036b3a11c92e726c,1026,38,39811
6278f48a43fb0a23036b3a11c92e726c,1045,38,39817
6278f48a43fb0a23036b3a11c92e726c,1064,38,41316
6278f48a43fb0a23036b3a11c92e726c,1112,37,42036
6278f48a43fb0a23036b3a11c92e726c,1142,38,44312
6278f48a43fb0a23036b3a11c92e726c,1144,38,44403
6278f48a43fb0a23036b3a11c92e726c,1161,114,135217
6278f48a43fb0a23036b3a11c92e726c,1181,38,45825
6278f48a43fb0a23036b3a11c92e726c,1206,40,48665
6278f48a43fb0a23036b3a11c92e726c,1216,37,45604
6278f48a43fb0a23036b3a11c92e726c,1222,37,46092
6278f48a43fb0a23036b3a11c92e726c,1258,76,97688
6278f48a43fb0a23036b3a11c92e726c,1298,39,50885
6278f48a43fb0a23036b3a11c92e726c,1340,38,52130
6278f48a43fb0a23036b3a11c92e726c,1381,38,53616
6278f48a43fb0a23036b3a11c92e726c,1415,38,54372
6278f48a43fb0a23036b3a11c92e726c,1484,38,56812
6278f48a43fb0a23036b3a11c92e726c,1750,77,134825
6278f48a43fb0a23036b3a11c92e726c,1995,80,159616
6278f48a43fb0a23036b3a11c92e726c,2902,116,337867
6278f48a43fb0a23036b3a11c92e726c,21611,776,16770601
763e061fd79190b901082035761a4a83,0,15,9
763e061fd79190b901082035761a4a83,1,12,20
763e061fd79190b901082035761a4a83,2,6,358
763e061fd79190b901082035761a4a83,3,7,1700
763e061fd79190b901082035761a4a83,4,93,4394
763e061fd79190b901082035761a4a83,5,322,7467
763e061fd79190b901082035761a4a83,6,765,12135
763e061fd79190b901082035761a4a83,7,1286,17875
763e061fd79190b901082035761a4a83,8,1637,23023
763e061fd79190b901082035761a4a83,9,2030,30030
763e061fd79190b901082035761a4a83,10,2197,35107
763e061fd79190b901082035761a4a83,11,2296,41077
763e061fd79190b901082035761a4a83,12,2448,46818
763e061fd79190b901082035761a4a83,13,2532,50591
763e061fd79190b901082035761a4a83,14,2584,54773
763e061fd79190b901082035761a4a83,15,2633,57486
763e061fd79190b901082035761a4a83,16,2809,63260
763e061fd79190b901082035761a4a83,17,2728,63894
763e061fd79190b901082035761a4a83,18,2833,68183
763e061fd79190b901082035761a4a83,19,2574,64868
763e061fd79190b901082035761a4a83,20,2739,69938
763e061fd79190b901082035761a4a83,21,2612,71188
763e061fd79190b901082035761a4a83,22,2486,71309
763e061fd79190b901082035761a4a83,23,2396,71808
763e061fd79190b901082035761a4a83,24,2405,73692
763e061fd79190b901082035761a4a83,25,2290,72724
763e061fd79190b901082035761a4a83,26,2063,68790
763e061fd79190b901082035761a4a83,27,2067,71209
763e061fd79190b901082035761a4a83,28,2010,71215
763e061fd79190b901082035761a4a83,29,1870,68754
763e061fd79190b901082035761a4a83,30,1921,71136
763e061fd79190b901082035761a4a83,31,1801,69650
763e061fd79190b901082035761a4a83,32,1610,63552
763e061fd79190b901082035761a4a83,33,1746,70168
763e061fd79190b901082035761a4a83,34,1589,65728
763e061fd79190b901082035761a4a83,35,1618,68403
763e061fd79190b901082035761a4a83,36,1462,63323
763e061fd79190b901082035761a4a83,37,1461,65734
763e061fd79190b901082035761a4a83,38,1408,63611
763e061fd79190b901082035761a4a83,39,1360,63237
763e061fd79190b901082035761a4a83,40,1415,66441
763e061fd79190b901082035761a4a83,41,1136,54649
763e061fd79190b901082035761a4a83,42,1138,56109
763e061fd79190b901082035761a4a83,43,1069,55016
763e061fd79190b901082035761a4a83,44,1056,55004
763e061fd79190b901082035761a4a83,45,1150,60668
763e061fd79190b901082035761a4a83,46,1070,57991
763e061fd79190b901082035761a4a83,47,1132,62420
763e061fd79190b901082035761a4a83,48,907,51021
763e061fd79190b901082035761a4a83,49,668,38480
763e061fd79190b901082035761a4a83,50,945,54191
763e061fd79190b901082035761a4a83,51,732,43151
763e061fd79190b901082035761a4a83,52,827,49681
763e061fd79190b901082035761a4a83,53,678,41576
763e061fd79190b901082035761a4a83,54,751,46914
763e061fd79190b901082035761a4a83,55,557,35347
763e061fd79190b901082035761a4a83,56,632,40640
763e061fd79190b901082035761a4a83,57,736,47971
763e061fd79190b901082035761a4a83,58,662,44373
763e061fd79190b901082035761a4a83,59,682,46001
763e061fd79190b901082035761a4a83,60,516,34824
763e061fd79190b901082035761a4a83,61,627,43561
763e061fd79190b901082035761a4a83,62,507,35570
763e061fd79190b901082035761a4a83,63,504,35568
763e061fd79190b901082035761a4a83,64,438,32082
763e061fd79190b901082035761a4a83,65,429,32092
763e061fd79190b901082035761a4a83,66,413,30841
763e061fd79190b901082035761a4a83,67,414,31542
763e061fd79190b901082035761a4a83,68,445,33850
763e061fd79190b901082035761a4a83,69,332,26022
763e061fd79190b901082035761a4a83,70,383,29950
763e061fd79190b901082035761a4a83,71,302,24109
763e061fd79190b901082035761a4a83,72,474,37906
763e061fd79190b901082035761a4a83,73,330,26956
763e061fd79190b901082035761a4a83,74,329,27350
763e061fd79190b901082035761a4a83,75,222,18510
763e061fd79190b901082035761a4a83,76,325,27865
763e061fd79190b901082035761a4a83,77,280,23828
763e061fd79190b901082035761a4a83,78,244,21515
763e061fd79190b901082035761a4a83,79,209,18864
763e061fd79190b901082035761a4a83,80,255,22350
763e061fd79190b901082035761a4a83,81,249,22761
763e061fd79190b901082035761a4a83,82,245,22158
763e061fd79190b901082035761a4a83,83,164,15252
763e061fd79190b901082035761a4a83,84,209,19469
763e061fd79190b901082035761a4a83,85,239,22339
763e061fd79190b901082035761a4a83,86,185,17798
763e061fd79190b901082035761a4a83,87,154,15023
763e061fd79190b901082035761a4a83,88,165,16033
763e061fd79190b901082035761a4a83,89,161,15774
763e061fd79190b901082035761a4a83,90,144,14118
763e061fd79190b901082035761a4a83,91,152,15283
763e061fd79190b901082035761a4a83,92,163,16548
763e061fd79190b901082035761a4a83,93,147,15229
763e061fd79190b901082035761a4a83,94,126,13153
763e061fd79190b901082035761a4a83,95,130,14105
763e061fd79190b901082035761a4a83,96,140,14835
763e061fd79190b901082035761a4a83,97,154,16913
763e061fd79190b901082035761a4a83,98,122,13273
763e061fd79190b901082035761a4a83,99,98,10630
763e061fd79190b901082035761a4a83,100,84,9050
763e061fd79190b901082035761a4a83,101,102,11102
763e061fd79190b901082035761a4a83,102,72,8070
763e061fd79190b901082035761a4a83,103,87,9941
763e061fd79190b901082035761a4a83,104,168,18888
763e061fd79190b901082035761a4a83,105,135,15413
763e061fd79190b901082035761a4a83,106,121,13965
763e061fd79190b901082035761a4a83,107,139,16003
763e061fd79190b901082035761a4a83,108,65,7813
763e061fd79190b901082035761a4a83,109,63,7554
763e061fd79190b901082035761a4a83,110,131,15805
763e061fd79190b901082035761a4a83,111,79,9503
763e061fd79190b901082035761a4a83,112,83,10200
763e061fd79190b901082035761a4a83,113,123,15229
763e061fd79190b901082035761a4a83,114,90,11140
763e061fd79190b901082035761a4a83,115,82,10349
763e061fd79190b901082035761a4a83,116,109,13682
763e061fd79190b901082035761a4a83,117,114,14157
763e061fd79190b901082035761a4a83,118,67,8799
763e061fd79190b901082035761a4a83,119,59,7569
763e061fd79190b901082035761a4a83,120,36,4937
763e061fd79190b901082035761a4a83,121,82,10952
763e061fd79190b901082035761a4a83,122,71,9548
763e061fd79190b901082035761a4a83,123,59,7877
763e061fd79190b901082035761a4a83,124,59,7947
763e061fd79190b901082035761a4a83,125,41,5290
763e061fd79190b901082035761a4a83,126,52,6975
763e061fd79190b901082035761a4a83,127,90,12000
763e061fd79190b901082035761a4a83,128,54,7353
763e061fd79190b901082035761a4a83,129,118,16198
763e061fd79190b901082035761a4a83,130,31,4546
763e061fd79190b901082035761a4a83,131,54,7721
763e061fd79190b901082035761a4a83,132,45,6504
763e061fd79190b901082035761a4a83,133,57,7994
763e061fd79190b901082035761a4a83,134,37,5257
763e061fd79190b901082035761a4a83,135,60,8688
763e061fd79190b901082035761a4a83,136,65,9786
763e061fd79190b901082035761a4a83,137,59,8826
763e061fd79190b901082035761a4a83,138,53,8041
763e061fd79190b901082035761a4a83,139,74,11053
763e061fd79190b901082035761a4a83,140,69,10442
763e061fd79190b901082035761a4a83,141,73,11355
763e061fd79190b901082035761a4a83,142,26,4151
763e061fd79190b901082035761a4a83,143,60,9601
763e061fd79190b901082035761a4a83,144,72,11215
763e061fd79190b901082035761a4a83,145,53,8105
763e061fd79190b901082035761a4a83,146,48,7629
763e061fd79190b901082035761a4a83,147,29,4704
763e061fd79190b901082035761a4a83,148,39,6325
763e061fd79190b901082035761a4a83,149,39,6169
763e061fd79190b901082035761a4a83,150,42,6645
763e061fd79190b901082035761a4a83,151,60,9833
763e061fd79190b901082035761a4a83,152,77,12370
763e061fd79190b901082035761a4a83,153,38,6147
763e061fd79190b901082035761a4a83,154,27,4589
763e061fd79190b901082035761a4a83,155,50,8306
763e061fd79190b901082035761a4a83,156,39,6483
763e061fd79190b901082035761a4a83,157,32,5247
763e061fd79190b901082035761a4a83,158,25,4085
763e061fd79190b901082035761a4a83,159,25,4391
763e061fd79190b901082035761a4a83,160,38,6251
763e061fd79190b901082035761a4a83,161,27,4677
763e061fd79190b901082035761a4a83,162,40,6991
763e061fd79190b901082035761a4a83,163,37,6447
763e061fd79190b901082035761a4a83,164,59,10419
763e061fd79190b901082035761a4a83,165,49,8630
763e061fd79190b901082035761a4a83,166,7,1241
763e061fd79190b901082035761a4a83,167,42,7506
763e061fd79190b901082035761a4a83,168,27,4797
763e061fd79190b901082035761a4a83,169,44,8079
763e061fd79190b901082035761a4a83,170,30,5309
763e061fd79190b901082035761a4a83,171,48,9012
763e061fd79190b901082035761a4a83,172,12,2375
763e061fd79190b901082035761a4a83,173,55,10145
763e061fd79190b901082035761a4a83,174,50,9389
763e061fd79190b901082035761a4a83,175,14,2589
763e061fd79190b901082035761a4a83,176,54,10095
763e061fd79190b901082035761a4a83,177,61,11540
763e061fd79190b901082035761a4a83,178,33,6477
763e061fd79190b901082035761a4a83,179,62,11598
763e061fd79190b901082035761a4a83,180,35,6542
763e061fd79190b901082035761a4a83,181,27,5356
763e061fd79190b901082035761a4a83,182,12,2385
763e061fd79190b901082035761a4a83,184,19,3938
763e061fd79190b901082035761a4a83,185,30,5935
763e061fd79190b901082035761a4a83,187,8,1538
763e061fd79190b901082035761a4a83,188,19,3702
763e061fd79190b901082035761a4a83,189,15,3002
763e061fd79190b901082035761a4a83,190,16,3259
763e061fd79190b901082035761a4a83,191,22,4526
763e061fd79190b901082035761a4a83,192,14,2869
763e061fd79190b901082035761a4a83,193,44,8760
763e061fd79190b901082035761a4a83,194,44,9154
763e061fd79190b901082035761a4a83,195,6,1272
763e061fd79190b901082035761a4a83,196,8,1614
763e061fd79190b901082035761a4a83,197,6,1218
763e061fd79190b901082035761a4a83,198,15,3252
763e061fd79190b901082035761a4a83,199,8,1605
763e061fd79190b901082035761a4a83,200,44,9242
763e061fd79190b901082035761a4a83,202,7,1459
763e061fd79190b901082035761a4a83,203,6,1253
763e061fd79190b901082035761a4a83,204,17,3527
763e061fd79190b901082035761a4a83,205,5,1204
763e061fd79190b901082035761a4a83,206,15,3286
763e061fd79190b901082035761a4a83,207,5,1227
763e061fd79190b901082035761a4a83,208,8,1816
763e061fd79190b901082035761a4a83,210,21,4663
763e061fd79190b901082035761a4a83,211,7,1599
763e061fd79190b901082035761a4a83,212,16,3607
763e061fd79190b901082035761a4a83,214,20,4709
763e061fd79190b901082035761a4a83,215,7,1512
763e061fd79190b901082035761a4a83,217,16,3701
763e061fd79190b901082035761a4a83,218,26,6024
763e061fd79190b901082035761a4a83,219,6,1536
763e061fd79190b901082035761a4a83,221,11,2462
763e061fd79190b901082035761a4a83,223,9,2098
763e061fd79190b901082035761a4a83,224,12,2775
763e061fd79190b901082035761a4a83,225,21,4921
763e061fd79190b901082035761a4a83,226,35,7994
763e061fd79190b901082035761a4a83,227,9,2069
763e061fd79190b901082035761a4a83,228,8,1864
763e061fd79190b901082035761a4a83,229,17,4026
763e061fd79190b901082035761a4a83,230,22,5356
763e061fd79190b901082035761a4a83,231,7,1649
763e061fd79190b901082035761a4a83,232,6,1594
763e061fd79190b901082035761a4a83,233,9,2189
763e061fd79190b901082035761a4a83,236,37,8973
763e061fd79190b901082035761a4a83,239,8,2145
763e061fd79190b901082035761a4a83,240,7,1775
763e061fd79190b901082035761a4a83,243,9,2209
763e061fd79190b901082035761a4a83,248,21,5229
763e061fd79190b901082035761a4a83,249,8,2072
763e061fd79190b901082035761a4a83,250,8,2087
763e061fd79190b901082035761a4a83,258,9,2361
763e061fd79190b901082035761a4a83,259,8,2255
763e061fd79190b901082035761a4a83,260,26,6826
763e061fd79190b901082035761a4a83,265,22,5881
763e061fd79190b901082035761a4a83,266,7,2124
763e061fd79190b901082035761a4a83,279,10,2835
763e061fd79190b901082035761a4a83,281,40,11272
763e061fd79190b901082035761a4a83,282,50,14100
763e061fd79190b901082035761a4a83,288,11,3310
763e061fd79190b901082035761a4a83,298,30,8950
763e061fd79190b901082035761a4a83,304,13,4074
763e061fd79190b901082035761a4a83,311,9,2889
763e061fd79190b901082035761a4a83,317,60,19136
763e061fd79190b901082035761a4a83,332,9,3298
763e061fd79190b901082035761a4a83,349,40,13960
763e061fd79190b901082035761a4a83,391,24,9459
763e061fd79190b901082035761a4a83,397,50,19850
763e061fd79190b901082035761a4a83,417,16,6697
763e061fd79190b901082035761a4a83,424,75,32165
763e061fd79190b901082035761a4a83,434,50,21737
763e061fd79190b901082035761a4a83,435,40,17432
763e061fd79190b901082035761a4a83,445,59,26623
763e061fd79190b901082035761a4a83,447,50,22362
763e061fd79190b901082035761a4a83,451,29,13463
763e061fd79190b901082035761a4a83,454,21,9866
763e061fd79190b901082035761a4a83,472,23,11288
763e061fd79190b901082035761a4a83,479,48,23028
763e061fd79190b901082035761a4a83,482,29,14310
763e061fd79190b901082035761a4a83,544,50,27237
763e061fd79190b901082035761a4a83,637,38,25390
763e061fd79190b901082035761a4a83,638,19,12746
763e061fd79190b901082035761a4a83,639,59,38368
763e061fd79190b901082035761a4a83,640,20,12810
763e061fd79190b901082035761a4a83,642,40,25800
763e061fd79190b901082035761a4a83,643,20,12952
763e061fd79190b901082035761a4a83,933,48,45066
763e061fd79190b901082035761a4a83,974,50,48712
763e061fd79190b901082035761a4a83,3319,160,531072
763e061fd79190b901082035761a4a83,5567,400,2226800
763e061fd79190b901082035761a4a83,5741,198,1136719
763e061fd79190b901082035761a4a83,5799,200,1159800
763e061fd79190b901082035761a4a83,6964,200,1392800
763e061fd79190b901082035761a4a83,6999,200,1399800
763e061fd79190b901082035761a4a83,11409,550,6275362
763e061fd79190b901082035761a4a83,17052,822,14017064
763e061fd79190b901082035761a4a83,19915,960,19118592
763e061fd79190b901082035761a4a83,20745,2000,41490000
763e061fd79190b901082035761a4a83,20952,1010,21161974
763e061fd79190b901082035761a4a83,27960,1000,27960000
763e061fd79190b901082035761a4a83,28239,1010,28521996
767aaeb00eb1c7dd273ba954b3e2f4b8,0,17,9
767aaeb00eb1c7dd273ba954b3e2f4b8,1,16,21
767aaeb00eb1c7dd273ba954b3e2f4b8,2,5,22
